elo_diff,h2h_home_win_rate,h2h_total_games,home_venue_win_rate,away_venue_win_rate,rolling_margin_diff,rolling_score_for_diff,rolling_score_against_diff,rolling_win_rate_diff,streak_diff,rest_diff,ladder_position_diff,venue_encoded,away_interstate,home_interstate
17.0,0.42857142857142855,14.0,0.5909090909090909,0.4,-13.2,-4.3999999999999915,8.799999999999997,-0.09999999999999998,-6.0,-6.0,-9.0,17.0,1.0,0.0
168.3,0.6923076923076923,13.0,0.558282208588957,0.375,1.1000000000000014,-8.400000000000006,-9.5,0.20000000000000007,-2.0,-1.0,6.0,13.0,1.0,0.0
54.1,0.2857142857142857,14.0,0.39823008849557523,0.3333333333333333,14.200000000000001,5.599999999999994,-8.599999999999994,0.2,-2.0,-7.0,2.0,4.0,1.0,0.0
90.6,0.17647058823529413,17.0,0.5447761194029851,0.7272727272727273,24.3,16.89999999999999,-7.3999999999999915,0.30000000000000004,-1.0,-6.0,10.0,9.0,1.0,0.0
202.8,0.6470588235294118,17.0,0.5916666666666667,0.0,55.2,22.700000000000003,-32.5,0.5,11.0,-7.0,9.0,0.0,1.0,0.0
7.5,0.3333333333333333,15.0,0.5531914893617021,0.4838709677419355,13.200000000000001,2.0,-11.200000000000003,0.0,0.0,6.0,3.0,6.0,1.0,0.0
-174.1,0.25,12.0,0.40350877192982454,0.5714285714285714,-11.9,0.9000000000000057,12.799999999999997,-0.30000000000000004,0.0,0.0,-9.0,4.0,1.0,0.0
-164.6,0.4666666666666667,15.0,0.39759036144578314,0.47619047619047616,-26.7,-17.80000000000001,8.899999999999991,-0.5,-12.0,-7.0,-6.0,13.0,1.0,0.0
-46.1,0.75,12.0,0.6147540983606558,0.3763440860215054,-6.6000000000000005,4.0,10.600000000000009,0.09999999999999998,-2.0,-7.0,-1.0,13.0,0.0,0.0
150.4,0.5625,16.0,0.4444444444444444,0.5,14.6,-2.799999999999997,-17.400000000000006,0.09999999999999998,-3.0,-4.0,10.0,24.0,1.0,1.0
-241.5,0.8,15.0,0.5352112676056338,0.2857142857142857,-78.8,-21.299999999999997,57.5,-0.4,-10.0,-1.0,-11.0,17.0,1.0,0.0
-10.8,0.5,14.0,0.6490066225165563,0.5294117647058824,-9.7,-11.399999999999991,-1.7000000000000028,0.09999999999999998,-2.0,-5.0,-2.0,13.0,1.0,0.0
-105.4,0.5384615384615384,13.0,0.5563380281690141,0.5454545454545454,-15.3,-1.4000000000000057,13.900000000000006,-0.20000000000000007,0.0,0.0,-5.0,6.0,0.0,0.0
188.9,1.0,13.0,0.625,0.0,20.4,19.10000000000001,-1.2999999999999972,0.4,13.0,0.0,11.0,0.0,1.0,0.0
376.0,0.38461538461538464,13.0,0.5481481481481482,0.6153846153846154,105.7,47.699999999999996,-58.0,0.8,16.0,3.0,15.0,9.0,1.0,0.0
83.9,0.5,12.0,0.5813953488372093,0.0,17.5,9.299999999999997,-8.200000000000003,0.2,5.0,0.0,6.0,23.0,1.0,0.0
-67.5,0.6470588235294118,17.0,0.4740740740740741,0.4482758620689655,-19.1,-5.8999999999999915,13.200000000000003,-0.09999999999999998,3.0,0.0,-1.0,6.0,0.0,0.0
2.1,0.5833333333333334,12.0,0.5208333333333334,0.5185185185185185,-19.400000000000002,-13.800000000000011,5.6000000000000085,-0.09999999999999998,-3.0,0.0,-2.0,6.0,1.0,0.0
346.0,0.7222222222222222,18.0,0.8369565217391305,0.16666666666666666,52.5,28.0,-24.5,0.6,14.0,6.0,7.0,12.0,0.0,0.0
59.7,0.5,14.0,0.5970149253731343,0.5555555555555556,-11.100000000000001,3.200000000000003,14.299999999999997,0.2,-3.0,1.0,3.0,17.0,1.0,0.0
-37.7,0.5333333333333333,15.0,0.6810344827586207,0.5,-7.8999999999999995,0.9000000000000057,8.799999999999997,-0.3,0.0,1.0,-8.0,19.0,1.0,0.0
-44.6,0.47058823529411764,17.0,0.4357142857142857,0.23809523809523808,-15.999999999999996,-19.69999999999999,-3.6999999999999957,-0.20000000000000007,-3.0,0.0,-1.0,13.0,1.0,0.0
174.1,0.5384615384615384,13.0,0.5609756097560976,0.5217391304347826,37.0,13.0,-24.0,0.4,5.0,2.0,14.0,13.0,1.0,0.0
-30.4,0.25,16.0,0.4,0.5833333333333334,4.9,7.900000000000006,3.0,0.09999999999999998,-1.0,0.0,-8.0,4.0,1.0,0.0
-190.9,0.35714285714285715,14.0,0.38372093023255816,0.53125,-11.9,-20.0,-8.099999999999994,-0.6,-10.0,-1.0,-11.0,6.0,1.0,0.0
-21.2,0.625,16.0,0.5950413223140496,0.42857142857142855,11.7,12.299999999999997,0.6000000000000085,-0.19999999999999996,-5.0,-1.0,2.0,0.0,1.0,0.0
113.8,0.8461538461538461,13.0,0.8387096774193549,0.5,15.0,11.699999999999989,-3.299999999999997,0.09999999999999998,1.0,0.0,-3.0,12.0,0.0,0.0
-281.4,0.38461538461538464,13.0,0.5277777777777778,0.625,-84.3,-34.5,49.79999999999998,-0.6,-15.0,-2.0,-4.0,17.0,1.0,0.0
-118.8,0.25,16.0,0.47244094488188976,0.6052631578947368,-21.5,-4.300000000000011,17.200000000000003,-0.3,-11.0,-1.0,-1.0,6.0,0.0,0.0
-45.5,0.38461538461538464,13.0,0.5257731958762887,0.5524475524475524,-11.6,-6.200000000000003,5.3999999999999915,0.0,1.0,-2.0,-1.0,6.0,0.0,0.0
152.3,0.7142857142857143,14.0,0.6513157894736842,0.6097560975609756,18.9,10.0,-8.899999999999991,0.29999999999999993,1.0,0.0,4.0,13.0,0.0,0.0
257.7,0.3333333333333333,12.0,0.39080459770114945,0.4666666666666667,83.6,30.10000000000001,-53.5,0.4,19.0,1.0,6.0,6.0,1.0,0.0
-4.8,0.17647058823529413,17.0,0.5514705882352942,0.6923076923076923,14.2,2.700000000000003,-11.5,0.09999999999999998,-4.0,1.0,3.0,9.0,1.0,0.0
-34.8,0.4666666666666667,15.0,0.5882352941176471,0.5714285714285714,-17.1,-12.599999999999994,4.5,0.09999999999999998,-4.0,-2.0,-1.0,17.0,1.0,0.0
-38.2,0.6,15.0,0.628099173553719,0.5833333333333334,-16.299999999999997,3.5,19.800000000000004,0.0,-5.0,0.0,-1.0,0.0,1.0,0.0
160.4,0.5,14.0,0.4397163120567376,0.36,-5.299999999999999,-20.099999999999994,-14.800000000000011,0.19999999999999996,4.0,1.0,8.0,13.0,1.0,0.0
15.3,0.6875,16.0,0.42424242424242425,0.3333333333333333,5.9,-0.9000000000000057,-6.799999999999997,0.09999999999999998,4.0,0.0,4.0,14.0,1.0,1.0
233.2,0.3333333333333333,15.0,0.47058823529411764,0.46875,27.599999999999998,1.0999999999999943,-26.5,0.4,13.0,1.0,8.0,6.0,0.0,0.0
189.4,0.75,20.0,0.5636363636363636,0.3829787234042553,15.900000000000002,12.599999999999994,-3.299999999999997,0.4,0.0,0.0,8.0,13.0,0.0,0.0
-71.5,0.25,16.0,0.5204081632653061,0.7058823529411765,-22.9,-16.700000000000003,6.200000000000003,0.0,-4.0,1.0,3.0,6.0,1.0,0.0
30.9,0.6470588235294118,17.0,0.7,0.0,0.0,1.5999999999999943,1.5999999999999943,-0.19999999999999996,-5.0,2.0,2.0,7.0,1.0,0.0
125.5,0.5,16.0,0.8404255319148937,0.375,25.0,12.600000000000009,-12.400000000000006,0.09999999999999998,3.0,0.0,6.0,12.0,1.0,0.0
-164.5,0.22727272727272727,22.0,0.4051724137931034,0.625,-31.7,-15.400000000000006,16.299999999999997,-0.19999999999999996,-2.0,-1.0,-11.0,4.0,0.0,0.0
-194.4,0.5454545454545454,22.0,0.5901639344262295,0.6229508196721312,-3.4999999999999982,-1.7000000000000028,1.7999999999999972,-0.4,-1.0,-1.0,-12.0,0.0,0.0,0.0
-69.1,0.5714285714285714,14.0,0.6535947712418301,0.44366197183098594,-4.8,9.200000000000003,14.0,0.09999999999999998,0.0,1.0,-8.0,13.0,0.0,0.0
1.3,0.6,15.0,0.5205479452054794,0.375,-44.3,-22.000000000000007,22.30000000000001,0.0,0.0,1.0,-1.0,17.0,1.0,0.0
-108.9,0.5714285714285714,14.0,0.6153846153846154,0.4744525547445255,6.4,10.600000000000009,4.200000000000003,0.0,-2.0,1.0,-8.0,6.0,0.0,0.0
-7.5,0.46153846153846156,13.0,0.5555555555555556,0.5,9.7,-1.0,-10.699999999999989,-0.19999999999999996,0.0,1.0,5.0,6.0,0.0,0.0
202.3,0.5,14.0,0.5151515151515151,0.45161290322580644,66.8,27.299999999999997,-39.5,0.4,-4.0,1.0,6.0,6.0,1.0,0.0
-28.7,0.8,15.0,0.5934959349593496,0.0,23.1,20.0,-3.0999999999999943,-0.09999999999999998,0.0,0.0,2.0,0.0,1.0,0.0
-309.9,0.8125,16.0,0.6048387096774194,0.5602409638554217,-27.1,-7.900000000000006,19.200000000000003,-0.4,-1.0,-2.0,-15.0,13.0,0.0,0.0
-25.2,0.7058823529411765,17.0,0.8315789473684211,0.0,-0.7000000000000002,-8.900000000000006,-8.200000000000003,-0.29999999999999993,1.0,0.0,-9.0,12.0,1.0,0.0
-24.4,0.4,25.0,0.5862068965517241,0.5,-1.1999999999999993,-10.900000000000006,-9.700000000000003,0.20000000000000007,4.0,0.0,5.0,23.0,0.0,0.0
-37.3,0.6470588235294118,17.0,0.4782608695652174,0.3977272727272727,-23.9,-12.800000000000011,11.099999999999994,-0.09999999999999998,-4.0,-2.0,3.0,6.0,0.0,0.0
-108.5,0.5714285714285714,14.0,0.5797101449275363,0.6,-34.3,-19.60000000000001,14.700000000000003,-0.19999999999999996,2.0,0.0,-11.0,17.0,1.0,0.0
-406.5,0.6428571428571429,14.0,0.5454545454545454,0.25,-33.3,-7.300000000000011,26.0,-0.6,-21.0,0.0,-13.0,2.0,1.0,1.0
47.5,0.5,18.0,0.5568862275449101,0.5945945945945946,8.9,6.599999999999994,-2.299999999999997,0.19999999999999996,-3.0,0.0,8.0,13.0,0.0,0.0
-246.0,0.35294117647058826,17.0,0.46511627906976744,0.52,-26.400000000000002,-10.099999999999994,16.299999999999997,-0.5,-19.0,-1.0,-5.0,6.0,0.0,0.0
96.9,0.7142857142857143,14.0,0.6837606837606838,0.5,27.3,20.700000000000003,-6.6000000000000085,0.19999999999999996,5.0,0.0,2.0,19.0,1.0,0.0
140.9,0.38461538461538464,13.0,0.5547445255474452,0.5555555555555556,-8.1,-14.0,-5.900000000000006,0.09999999999999998,-1.0,-1.0,9.0,9.0,1.0,0.0
-84.3,0.3076923076923077,13.0,0.3894736842105263,0.44755244755244755,16.5,8.400000000000006,-8.100000000000009,0.0,2.0,0.0,-2.0,13.0,0.0,0.0
-241.0,0.5454545454545454,22.0,0.527027027027027,0.5714285714285714,-40.1,-11.000000000000007,29.10000000000001,-0.19999999999999998,0.0,1.0,-3.0,17.0,0.0,0.0
-150.8,0.5714285714285714,14.0,0.782608695652174,0.3333333333333333,-18.6,-6.5,12.099999999999994,0.0,0.0,-1.0,-9.0,26.0,1.0,1.0
75.0,0.5384615384615384,13.0,0.6178861788617886,0.4666666666666667,-11.1,7.1000000000000085,18.200000000000003,-0.20000000000000007,-3.0,0.0,5.0,0.0,1.0,0.0
-36.2,0.2777777777777778,18.0,0.4748201438848921,0.48484848484848486,2.0,-13.299999999999997,-15.299999999999997,-0.19999999999999996,1.0,-2.0,6.0,6.0,0.0,0.0
31.4,0.5714285714285714,14.0,0.5588235294117647,0.43243243243243246,-0.09999999999999964,2.6000000000000085,2.6999999999999886,0.0,-1.0,1.0,1.0,6.0,1.0,0.0
-112.4,0.3076923076923077,13.0,0.5967741935483871,0.5454545454545454,-2.8000000000000007,2.200000000000003,5.0,-0.29999999999999993,-6.0,0.0,-3.0,0.0,1.0,0.0
286.8,0.38461538461538464,13.0,0.6493506493506493,0.42857142857142855,17.4,13.699999999999989,-3.700000000000003,0.6,16.0,-1.0,3.0,13.0,0.0,0.0
31.3,0.5333333333333333,15.0,0.5795454545454546,0.4444444444444444,19.200000000000003,7.400000000000006,-11.799999999999997,0.19999999999999996,-4.0,-1.0,-1.0,23.0,1.0,0.0
-86.6,0.16666666666666666,12.0,0.4785714285714286,0.7575757575757576,-13.6,-14.5,-0.8999999999999915,0.0,2.0,-2.0,5.0,6.0,0.0,0.0
-106.0,0.4375,16.0,0.41025641025641024,0.5,-38.5,-13.800000000000011,24.700000000000003,-0.4,-10.0,0.0,-10.0,4.0,1.0,0.0
278.8,0.47058823529411764,17.0,0.5586206896551724,0.4375,73.1,31.199999999999996,-41.900000000000006,0.30000000000000004,1.0,-1.0,9.0,6.0,1.0,0.0
197.3,0.5,14.0,0.4444444444444444,0.608,20.7,0.5,-20.200000000000003,0.29999999999999993,-3.0,1.0,12.0,13.0,0.0,0.0
-107.9,0.5294117647058824,17.0,0.5774647887323944,0.16666666666666666,-19.7,-25.39999999999999,-5.699999999999989,-0.3,0.0,1.0,-10.0,17.0,1.0,0.0
-186.4,0.38095238095238093,21.0,0.39285714285714285,0.5595238095238095,-29.1,-18.5,10.600000000000009,-0.19999999999999996,0.0,-1.0,-9.0,13.0,0.0,0.0
72.2,0.875,16.0,0.8333333333333334,0.0,-0.40000000000000036,-1.8999999999999915,-1.5,0.09999999999999998,0.0,1.0,-2.0,12.0,0.0,0.0
-189.8,0.5555555555555556,18.0,0.52,0.4,-79.9,-40.99999999999999,38.900000000000006,-0.2,3.0,-1.0,-7.0,17.0,1.0,0.0
-77.3,0.625,16.0,0.6031746031746031,0.5,1.6999999999999993,3.700000000000003,2.0,0.10000000000000003,0.0,0.0,-2.0,13.0,1.0,0.0
-241.8,0.4117647058823529,17.0,0.5294117647058824,0.0,-17.6,-6.8999999999999915,10.700000000000003,-0.3,-17.0,0.0,-3.0,2.0,1.0,1.0
127.9,0.5384615384615384,13.0,0.5579710144927537,0.5454545454545454,20.8,20.80000000000001,0.0,0.30000000000000004,1.0,1.0,4.0,9.0,1.0,0.0
109.2,0.4117647058823529,17.0,0.6209677419354839,0.42105263157894735,14.100000000000001,7.8999999999999915,-6.200000000000003,0.0,1.0,-1.0,11.0,0.0,1.0,0.0
-27.2,0.7857142857142857,14.0,0.6864406779661016,0.25,9.7,16.400000000000006,6.700000000000003,0.0,5.0,1.0,-3.0,19.0,1.0,0.0
60.9,0.4,15.0,0.4044943820224719,0.4,6.699999999999999,3.5999999999999943,-3.1000000000000085,0.09999999999999998,8.0,0.0,4.0,6.0,1.0,0.0
17.3,0.6470588235294118,17.0,0.5621301775147929,0.4482758620689655,2.8000000000000007,10.599999999999994,7.799999999999997,0.0,-1.0,2.0,3.0,13.0,0.0,0.0
-18.0,0.25,16.0,0.3958333333333333,0.5142857142857142,11.5,-0.29999999999999716,-11.799999999999997,0.20000000000000007,0.0,0.0,3.0,13.0,1.0,0.0
-27.6,0.6153846153846154,13.0,0.4482758620689655,0.2222222222222222,-23.2,-19.10000000000001,4.099999999999994,-0.30000000000000004,-3.0,1.0,1.0,13.0,1.0,0.0
31.9,0.4666666666666667,15.0,0.5611510791366906,0.5,14.2,2.6000000000000085,-11.599999999999994,0.20000000000000007,1.0,1.0,1.0,9.0,1.0,0.0
42.7,0.6428571428571429,14.0,0.4452054794520548,0.4020618556701031,-12.7,-10.399999999999991,2.299999999999997,-0.20000000000000007,-2.0,1.0,1.0,13.0,0.0,0.0
59.9,0.5714285714285714,14.0,0.624,0.4375,-21.799999999999997,-5.400000000000006,16.400000000000006,-0.30000000000000004,-4.0,0.0,3.0,0.0,1.0,0.0
97.1,0.5714285714285714,14.0,0.5647058823529412,0.25,-6.5,-4.200000000000003,2.299999999999997,-0.10000000000000009,-2.0,8.0,5.0,13.0,1.0,0.0
77.4,0.6666666666666666,15.0,0.5642857142857143,0.25,3.0,7.099999999999994,4.1000000000000085,-0.09999999999999998,3.0,6.0,3.0,9.0,1.0,0.0
-5.9,0.5333333333333333,15.0,0.5672514619883041,0.22727272727272727,-8.600000000000001,-4.8999999999999915,3.6999999999999886,-0.10000000000000009,-3.0,1.0,1.0,13.0,1.0,0.0
-30.3,0.7333333333333333,15.0,0.680672268907563,0.4,7.5,11.400000000000006,3.9000000000000057,0.0,0.0,0.0,1.0,19.0,1.0,0.0
64.6,0.6875,16.0,0.5673758865248227,0.23076923076923078,-5.1,2.0999999999999943,7.200000000000003,-0.10000000000000009,0.0,0.0,1.0,9.0,1.0,0.0
-102.5,0.4,15.0,0.5842696629213483,0.5714285714285714,13.600000000000001,7.5,-6.099999999999994,0.0,-5.0,0.0,1.0,23.0,1.0,0.0
-52.3,0.4166666666666667,12.0,0.4067796610169492,0.7857142857142857,2.5999999999999996,-2.799999999999997,-5.400000000000006,-0.2,-3.0,0.0,1.0,4.0,1.0,0.0
103.3,0.2777777777777778,18.0,0.40816326530612246,0.6516129032258065,26.9,4.099999999999994,-22.799999999999997,0.4,3.0,1.0,4.0,13.0,0.0,0.0
62.5,0.4666666666666667,15.0,0.5697674418604651,0.5,-6.3999999999999995,-1.8999999999999915,4.5,-0.09999999999999998,-2.0,-2.0,-4.0,13.0,1.0,0.0
39.5,0.7692307692307693,13.0,0.8247422680412371,0.0,3.2,8.899999999999991,5.700000000000003,-0.09999999999999998,-1.0,0.0,1.0,12.0,0.0,0.0
263.9,0.4166666666666667,12.0,0.5888888888888889,1.0,46.4,24.39999999999999,-22.0,0.6,0.0,-7.0,1.0,23.0,1.0,0.0
-12.9,0.1875,16.0,0.4117647058823529,0.5833333333333334,-27.7,-17.0,10.699999999999989,-0.10000000000000003,0.0,-7.0,1.0,4.0,1.0,0.0
41.0,0.4666666666666667,15.0,0.38823529411764707,0.5984251968503937,-17.299999999999997,-5.299999999999997,12.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0
48.8,0.47368421052631576,19.0,0.4421768707482993,0.56,-6.0,-5.900000000000006,0.09999999999999432,0.09999999999999998,-4.0,-4.0,1.0,13.0,0.0,0.0
-109.7,0.5333333333333333,15.0,0.5694444444444444,0.6666666666666666,-7.300000000000001,-8.0,-0.7000000000000028,-0.29999999999999993,3.0,5.0,1.0,17.0,1.0,0.0
249.1,0.4666666666666667,15.0,0.6190476190476191,0.5294117647058824,45.3,23.799999999999997,-21.5,0.2,-1.0,0.0,1.0,0.0,1.0,0.0
-125.4,0.25,12.0,0.43333333333333335,0.5664739884393064,4.3999999999999995,-7.799999999999997,-12.199999999999989,-0.09999999999999998,-1.0,-1.0,4.0,13.0,0.0,0.0
-91.2,0.35294117647058826,17.0,0.592,0.5263157894736842,4.699999999999999,7.900000000000006,3.200000000000003,-0.09999999999999998,-2.0,0.0,-2.0,0.0,1.0,0.0
-223.8,0.35714285714285715,14.0,0.46153846153846156,0.46875,-25.5,-4.700000000000003,20.799999999999997,-0.30000000000000004,-3.0,1.0,-9.0,6.0,1.0,0.0
-165.7,0.4666666666666667,15.0,0.59375,0.44594594594594594,-23.4,-7.6000000000000085,15.800000000000011,-0.3,-4.0,1.0,-4.0,13.0,0.0,0.0
106.0,0.7647058823529411,17.0,0.6833333333333333,0.1,36.5,16.5,-20.0,0.4,1.0,1.0,6.0,19.0,1.0,0.0
17.7,0.7142857142857143,14.0,0.6363636363636364,0.3333333333333333,12.8,5.799999999999997,-7.0,0.0,-3.0,-1.0,-13.0,7.0,1.0,0.0
-109.6,0.5555555555555556,18.0,0.6474358974358975,0.5,-8.299999999999999,-6.1000000000000085,2.200000000000003,0.0,-4.0,3.0,-6.0,13.0,1.0,0.0
-256.0,0.6666666666666666,15.0,0.5131578947368421,0.1111111111111111,-60.099999999999994,-34.3,25.799999999999997,-0.49999999999999994,-4.0,-1.0,-15.0,17.0,1.0,0.0
1.1,0.4375,16.0,0.5633802816901409,0.5882352941176471,8.6,4.900000000000006,-3.700000000000003,0.09999999999999998,0.0,4.0,3.0,9.0,1.0,0.0
-304.2,0.5833333333333334,12.0,0.4580152671755725,0.4,-23.3,-3.1000000000000085,20.200000000000003,-0.7000000000000001,-4.0,-8.0,-9.0,6.0,0.0,0.0
79.2,0.5,16.0,0.5753424657534246,0.5,-0.5,-5.5,-5.0,0.2,5.0,-1.0,7.0,17.0,1.0,0.0
5.2,0.6666666666666666,15.0,0.6220472440944882,0.5882352941176471,-13.1,8.100000000000009,21.200000000000003,-0.09999999999999998,0.0,-1.0,1.0,0.0,1.0,0.0
-38.2,0.42857142857142855,14.0,0.5247524752475248,0.48226950354609927,-32.6,-3.3999999999999915,29.19999999999999,-0.09999999999999998,-2.0,-2.0,-2.0,6.0,0.0,0.0
203.1,0.4444444444444444,18.0,0.5547945205479452,0.45454545454545453,53.5,25.000000000000007,-28.5,0.2,4.0,0.0,8.0,6.0,1.0,0.0
-138.5,0.5333333333333333,15.0,0.643312101910828,0.5135135135135135,-28.5,-11.599999999999994,16.900000000000006,-0.5,-7.0,-1.0,-11.0,13.0,1.0,0.0
-163.3,0.4090909090909091,22.0,0.5891472868217055,0.5866666666666667,-19.700000000000003,-11.099999999999994,8.599999999999994,-0.2,-6.0,-1.0,-9.0,13.0,0.0,0.0
-163.8,0.4666666666666667,15.0,0.5873015873015873,0.6111111111111112,-11.7,-0.4000000000000057,11.299999999999997,-0.3,-6.0,1.0,-12.0,0.0,1.0,0.0
287.3,0.47058823529411764,17.0,0.563961038961039,0.5,27.799999999999997,12.799999999999997,-15.0,0.5,-1.0,1.0,2.0,16.0,1.0,1.0
87.8,0.5625,16.0,0.6171875,0.46153846153846156,34.9,23.200000000000003,-11.699999999999989,0.09999999999999998,-2.0,0.0,1.0,0.0,1.0,0.0
-51.3,0.17647058823529413,17.0,0.38461538461538464,0.55,11.5,5.3999999999999915,-6.099999999999994,0.0,-1.0,1.0,-2.0,0.0,1.0,1.0
-58.9,0.4666666666666667,15.0,0.23076923076923078,0.0,8.6,2.1000000000000085,-6.5,-0.20000000000000007,1.0,0.0,2.0,0.0,1.0,1.0
-270.7,0.23076923076923078,13.0,0.563961038961039,0.5,-52.6,-28.6,24.0,-0.49999999999999994,-3.0,0.0,-12.0,22.0,1.0,1.0
-112.9,0.29411764705882354,17.0,0.563961038961039,0.5,-34.5,-23.39999999999999,11.100000000000009,-0.29999999999999993,-4.0,0.0,-4.0,22.0,1.0,1.0
-8.4,0.6842105263157895,19.0,0.563961038961039,0.5,-24.700000000000003,0.8999999999999915,25.60000000000001,-0.2,2.0,-1.0,-2.0,16.0,1.0,1.0
212.5,0.17647058823529413,17.0,0.6153846153846154,0.47058823529411764,13.2,8.5,-4.699999999999989,0.3,6.0,4.0,3.0,0.0,1.0,1.0
31.1,0.5,18.0,0.44966442953020136,0.21739130434782608,0.6999999999999993,-13.799999999999997,-14.5,0.0,3.0,1.0,11.0,13.0,1.0,0.0
34.7,0.6428571428571429,14.0,0.5578231292517006,0.5294117647058824,48.1,22.299999999999997,-25.799999999999997,0.09999999999999998,0.0,-1.0,5.0,6.0,0.0,0.0
70.6,0.3333333333333333,15.0,0.4166666666666667,0.25,5.799999999999999,7.0,1.2000000000000028,0.09999999999999998,4.0,0.0,4.0,4.0,1.0,0.0
86.2,0.42857142857142855,14.0,0.4411764705882353,0.6666666666666666,26.4,27.299999999999997,0.8999999999999915,0.30000000000000004,3.0,0.0,10.0,14.0,1.0,1.0
185.2,0.35714285714285715,14.0,0.4065934065934066,0.5,0.6000000000000001,0.5,-0.10000000000000853,0.5,8.0,-2.0,12.0,6.0,1.0,0.0
57.9,0.5,18.0,0.6201550387596899,0.21428571428571427,-1.4000000000000021,14.299999999999997,15.700000000000003,0.0,2.0,1.0,1.0,0.0,1.0,0.0
-166.3,0.35714285714285715,14.0,0.5064935064935064,0.6666666666666666,-22.199999999999996,-12.799999999999997,9.400000000000006,0.0,-4.0,1.0,-4.0,17.0,1.0,0.0
305.9,0.7368421052631579,19.0,0.826530612244898,0.14285714285714285,23.4,6.1000000000000085,-17.299999999999997,0.4,8.0,-1.0,13.0,12.0,0.0,0.0
1.1,0.5,16.0,0.4788732394366197,0.5540540540540541,-8.8,-14.799999999999997,-6.0,0.0,1.0,-1.0,-1.0,6.0,0.0,0.0
-39.5,0.38461538461538464,13.0,0.5826771653543307,0.42857142857142855,27.0,7.599999999999994,-19.400000000000006,-0.09999999999999998,0.0,-1.0,-4.0,0.0,1.0,0.0
12.9,0.4375,16.0,0.5632183908045977,0.5217391304347826,-16.9,-14.900000000000006,2.0,-0.09999999999999998,0.0,6.0,-10.0,13.0,1.0,0.0
-13.0,0.375,16.0,0.40217391304347827,0.41935483870967744,-33.5,-20.39999999999999,13.099999999999994,-0.20000000000000007,-6.0,0.0,-5.0,6.0,1.0,0.0
4.4,0.2222222222222222,18.0,0.5594405594405595,0.6428571428571429,6.300000000000001,-0.29999999999999716,-6.6000000000000085,0.0,-3.0,3.0,-11.0,9.0,1.0,0.0
-193.1,0.5217391304347826,23.0,0.5128205128205128,0.581081081081081,-51.0,-14.299999999999997,36.7,-0.3,3.0,-1.0,-7.0,17.0,0.0,0.0
111.8,0.7333333333333333,15.0,0.6859504132231405,0.4444444444444444,14.3,5.299999999999997,-9.0,0.29999999999999993,0.0,6.0,6.0,19.0,1.0,0.0
-95.6,0.23529411764705882,17.0,0.45454545454545453,0.6,-7.5,6.400000000000006,13.900000000000006,-0.1,2.0,-1.0,-1.0,6.0,0.0,0.0
-151.0,0.5333333333333333,15.0,0.6455696202531646,0.44666666666666666,-32.5,-5.099999999999994,27.400000000000006,-0.39999999999999997,-1.0,-3.0,-10.0,13.0,0.0,0.0
5.8,0.4666666666666667,15.0,0.45714285714285713,1.0,12.999999999999998,17.60000000000001,4.599999999999994,0.30000000000000004,0.0,0.0,9.0,14.0,1.0,1.0
107.6,0.9230769230769231,13.0,0.6230769230769231,0.1875,9.700000000000001,14.5,4.799999999999997,0.19999999999999996,1.0,-2.0,7.0,0.0,1.0,0.0
-172.9,0.3333333333333333,18.0,0.5428571428571428,0.3333333333333333,-33.6,-1.5999999999999943,32.0,-0.19999999999999998,-5.0,-2.0,-3.0,2.0,1.0,1.0
1.9,0.7692307692307693,13.0,0.5921052631578947,0.41414141414141414,6.5,2.700000000000003,-3.799999999999997,0.0,5.0,0.0,5.0,13.0,0.0,0.0
-16.6,0.625,16.0,0.5733333333333334,0.4,-2.3000000000000007,-12.899999999999991,-10.599999999999994,0.0,-4.0,-2.0,-1.0,17.0,1.0,0.0
111.8,0.35714285714285715,14.0,0.4214876033057851,0.3,15.900000000000002,10.599999999999994,-5.299999999999997,0.0,-3.0,-1.0,4.0,4.0,1.0,0.0
-207.3,0.5454545454545454,22.0,0.5846153846153846,0.5,-31.4,-20.200000000000003,11.200000000000003,-0.39999999999999997,-1.0,0.0,-13.0,13.0,1.0,0.0
-148.5,0.5652173913043478,23.0,0.578125,0.6259541984732825,-5.4,-8.0,-2.6000000000000085,-0.3,0.0,-1.0,-7.0,0.0,0.0,0.0
-37.1,0.2857142857142857,21.0,0.41,0.5657142857142857,-0.10000000000000053,8.100000000000009,8.200000000000003,0.0,-4.0,-7.0,6.0,13.0,0.0,0.0
-3.0,0.6153846153846154,26.0,0.6885245901639344,0.45454545454545453,-3.700000000000003,-7.6000000000000085,-3.8999999999999915,-0.10000000000000009,2.0,-3.0,1.0,19.0,0.0,0.0
208.6,0.375,16.0,0.4755244755244755,0.45112781954887216,30.700000000000003,-3.9000000000000057,-34.599999999999994,0.19999999999999998,4.0,1.0,4.0,6.0,0.0,0.0
-22.1,0.3125,16.0,0.4503311258278146,0.5974025974025974,1.8000000000000007,-14.200000000000003,-16.0,-0.09999999999999998,-6.0,3.0,-2.0,13.0,0.0,0.0
-171.1,0.4666666666666667,15.0,0.5189873417721519,0.36363636363636365,-9.2,-0.7999999999999972,8.400000000000006,-0.3,-3.0,-8.0,-5.0,17.0,1.0,0.0
113.8,0.4,15.0,0.5570469798657718,0.6097560975609756,36.2,23.39999999999999,-12.799999999999997,0.2,0.0,1.0,6.0,6.0,0.0,0.0
